seed,step,link,condition,is_under_attack,selected_kem,selected_sig,security_level,alert_level,action_taken,latency_ratio
5,63,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,63,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,63,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.7148659879211329
5,63,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-65,3,CLEAR,ALLOW,0.08000896139536005
5,64,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,64,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,64,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.8011532585801159
5,64,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.06684310598858205
5,65,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,65,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,65,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.680706442989799
5,65,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-87,3,CLEAR,ALLOW,0.11454286346385752
5,66,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,66,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,66,UHF,With_Detector,False,ML-KEM-1024,ML-DSA-44,5,CLEAR,ALLOW,0.9687464832384369
5,66,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.1214102303257783
5,67,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,67,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,67,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.8116225425038155
5,67,SATCOM,With_Detector,False,ML-KEM-512,ML-DSA-65,1,CLEAR,ALLOW,0.07354604407498244
5,68,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,68,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,68,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.8733259898448583
5,68,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-44,5,CLEAR,ALLOW,0.06825399255586809
5,69,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,69,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,69,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.9539508852684199
5,69,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.11250451679074157
5,70,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,70,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,70,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.8877737993846164
5,70,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-87,3,CLEAR,ALLOW,0.10257311191517554
5,71,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,71,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,71,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9706309119457199
5,71,SATCOM,With_Detector,False,ML-KEM-768,SLH-DSA-128s,3,CLEAR,ALLOW,0.3530326186677027
5,72,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,72,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,72,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9353589113986412
5,72,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-44,5,CLEAR,ALLOW,0.06197830552045464
5,73,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,73,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,73,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9597652683969995
5,73,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.1049272423733321
5,74,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,74,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,74,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.958246130671507
5,74,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-65,5,CLEAR,ALLOW,0.0784084161978648
5,75,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,75,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,75,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9062916888663514
5,75,SATCOM,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.04736017181955531
5,76,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,76,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,76,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9150019036390565
5,76,SATCOM,With_Detector,False,ML-KEM-1024,SLH-DSA-128s,5,CLEAR,ALLOW,0.34465536669294927
5,77,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,77,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,77,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9213018267846098
5,77,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.08807313397508493
5,78,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,78,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,78,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9657372800866492
5,78,SATCOM,With_Detector,False,ML-KEM-512,ML-DSA-87,1,CLEAR,ALLOW,0.07718640825489173
5,79,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,79,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,79,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9721688732256316
5,79,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-65,3,CLEAR,ALLOW,0.06842275433802196
5,80,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,80,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,80,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9187110920248567
5,80,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.058111122158730266
5,81,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,81,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,81,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.9764298676367879
5,81,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-87,3,CLEAR,ALLOW,0.09655282399053135
5,82,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,82,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,82,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.9445879561307279
5,82,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.10642466840421431
5,83,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,83,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,83,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.9068762624468537
5,83,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-87,3,CLEAR,ALLOW,0.09411305959607864
5,84,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,84,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,84,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.950225410958557
5,84,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-44,5,CLEAR,ALLOW,0.05981230213351559
5,85,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,85,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,85,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.9695770521950987
5,85,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.048092041697945044
5,86,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,86,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,86,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.9068988983533258
5,86,SATCOM,With_Detector,False,ML-KEM-512,ML-DSA-65,1,CLEAR,ALLOW,0.05700394127671735
5,87,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,87,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,87,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.9889518856026809
5,87,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.09474526551992139
5,88,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,88,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,88,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9299718758892372
5,88,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-44,5,CLEAR,ALLOW,0.05696433302358681
5,89,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,89,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,89,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9345200090138072
5,89,SATCOM,With_Detector,False,ML-KEM-512,ML-DSA-87,1,CLEAR,ALLOW,0.07500642915826379
5,90,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,90,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,90,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9938223954382862
5,90,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.08131857049831508
5,91,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,91,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,91,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,91,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.08238454564602857
5,92,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,92,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,92,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,92,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-65,3,CLEAR,ALLOW,0.055527461221606234
5,93,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,93,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,93,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9534941609367098
5,93,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-87,3,CLEAR,ALLOW,0.06781851854394648
5,94,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,94,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,94,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,94,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.07284935904428018
5,95,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,95,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,95,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9848345754359402
5,95,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-44,5,CLEAR,ALLOW,0.043630983172218044
5,96,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,96,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,96,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,96,SATCOM,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.03278656103464187
5,97,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,97,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,97,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,97,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.03931151846674331
5,98,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,98,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,98,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,98,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-87,3,CLEAR,ALLOW,0.07029243340926689
5,99,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,99,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,99,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,99,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.07351136716985976
5,100,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,100,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,100,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,100,SATCOM,With_Detector,False,ML-KEM-1024,SLH-DSA-128s,5,CLEAR,ALLOW,0.3219162911887464
5,101,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,101,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,101,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,101,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-87,3,CLEAR,ALLOW,0.06702660260611783
5,102,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,102,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,102,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9827492214467164
5,102,SATCOM,With_Detector,False,ML-KEM-512,SLH-DSA-128s,1,CLEAR,ALLOW,0.31637329485800003
5,103,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,103,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,103,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9171897665849541
5,103,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-65,3,CLEAR,ALLOW,0.05321123614796851
5,104,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,104,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,104,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.8906503265241066
5,104,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.08198251091147195
5,105,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,105,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,105,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9044158213053155
5,105,SATCOM,With_Detector,False,ML-KEM-512,ML-DSA-87,1,CLEAR,ALLOW,0.06995440855064315
5,106,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,106,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,106,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.9808553659645046
5,106,SATCOM,With_Detector,False,ML-KEM-512,ML-DSA-65,1,CLEAR,ALLOW,0.04958209490542419
5,107,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,107,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,107,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.8883468865579524
5,107,SATCOM,With_Detector,False,ML-KEM-768,SLH-DSA-128s,3,CLEAR,ALLOW,0.3260911737385395
5,108,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,108,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,108,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.8859840945974173
5,108,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.0729747327986333
5,109,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,109,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,109,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.9475875777792674
5,109,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-44,5,CLEAR,ALLOW,0.04569075346906249
5,110,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,110,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,110,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.9995853782317297
5,110,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.07085945903508598
5,111,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,111,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,111,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9636415969531795
5,111,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-44,5,CLEAR,ALLOW,0.04349968476937746
5,112,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,112,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,112,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,112,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.07429655163447707
5,113,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,113,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,113,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,113,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-65,5,CLEAR,ALLOW,0.05951621759253669
5,114,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,114,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,114,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,114,SATCOM,With_Detector,False,ML-KEM-512,ML-DSA-87,1,CLEAR,ALLOW,0.06126969449103834
5,115,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,115,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,115,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,115,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-87,3,CLEAR,ALLOW,0.06338167256224071
5,116,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,116,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,116,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,116,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.07035635513573996
5,117,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,117,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,117,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,117,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-65,3,CLEAR,ALLOW,0.053128523769998416
5,118,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,118,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,118,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,118,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.03849673823992334
5,119,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,119,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,119,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9944763117378936
5,119,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.06850391336631008
5,120,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,120,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,120,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9590800807995276
5,120,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-87,3,CLEAR,ALLOW,0.06757949439233983
5,121,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,121,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,121,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9919380284782149
5,121,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-65,5,CLEAR,ALLOW,0.057963796416913765
5,122,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,122,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,122,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9170380303328791
5,122,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-44,5,CLEAR,ALLOW,0.04369944340350177
5,123,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,123,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,123,UHF,With_Detector,False,ML-KEM-768,ML-DSA-44,3,CLEAR,ALLOW,0.9647540893032068
5,123,SATCOM,With_Detector,False,ML-KEM-1024,ML-DSA-87,5,CLEAR,ALLOW,0.0757009348079452
5,124,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,124,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,124,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9067276165612201
5,124,SATCOM,With_Detector,False,ML-KEM-768,ML-DSA-65,3,CLEAR,ALLOW,0.0504675188610201
5,125,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,125,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,125,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9989835925148531
5,125,SATCOM,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.0333579335006581
5,126,VLF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,126,HF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,1.0
5,126,UHF,With_Detector,False,ML-KEM-512,ML-DSA-44,1,CLEAR,ALLOW,0.9216031007776441
